Image Path,Resolution,Detected Objects,Inference Time
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009909.jpg,480x640,"1 person, 1 bottle, 1 sink",451.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009915.jpg,640x448,"1 microwave, 1 oven",451.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009917.jpg,512x640,"2 persons, 3 cars, 1 bus",504.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009925.jpg,480x640,"2 persons, 1 dog, 1 frisbee",444.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009932.jpg,480x640,"2 persons, 2 cars, 3 buss, 1 train, 1 traffic light",431.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009954.jpg,640x640,"1 person, 1 car, 1 umbrella",520.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009970.jpg,448x640,"1 person, 1 giraffe",422.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009985.jpg,640x480,"1 cup, 2 chairs, 1 potted plant, 1 dining table, 1 vase",450.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000009995.jpg,480x640,1 fire hydrant,438.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010017.jpg,448x640,"5 persons, 2 ties, 1 mouse",447.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010055.jpg,448x640,1 zebra,429.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010061.jpg,448x640,"1 person, 1 car, 1 truck, 1 fire hydrant, 2 kites",515.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010062.jpg,480x640,"1 person, 12 donuts",454.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010064.jpg,480x640,"3 persons, 2 cups, 1 spoon, 2 carrots, 1 dining table",441.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010070.jpg,640x544,(no detections),387.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010085.jpg,480x640,2 birds,434.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010111.jpg,640x448,"1 person, 1 tennis racket",426.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010133.jpg,640x480,"5 persons, 1 bottle, 1 cup, 1 chair, 6 tvs, 2 mouses, 1 keyboard",400.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010134.jpg,448x640,"2 persons, 1 surfboard",444.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010181.jpg,480x640,"1 toilet, 2 sinks",440.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010186.jpg,640x480,"2 persons, 2 handbags, 2 suitcases",445.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010189.jpg,480x640,"1 person, 1 chair, 2 couchs, 1 tv",400.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010194.jpg,480x640,"7 persons, 1 baseball bat, 2 baseball gloves",440.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010228.jpg,640x480,"16 persons, 1 baseball bat, 1 baseball glove",483.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010257.jpg,384x640,1 bus,470.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010264.jpg,288x640,"2 persons, 4 sheeps",467.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010268.jpg,448x640,"2 persons, 2 cars, 2 motorcycles, 1 truck, 1 handbag",510.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010279.jpg,640x640,2 teddy bears,452.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010288.jpg,480x640,"2 bottles, 1 bed, 1 toilet",371.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010302.jpg,480x640,"2 bottles, 4 knifes, 3 bowls, 2 apples, 1 dining table, 1 toaster",401.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010326.jpg,640x480,(no detections),463.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010364.jpg,480x640,4 elephants,455.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010372.jpg,480x640,1 giraffe,591.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010373.jpg,640x480,3 sheeps,412.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010380.jpg,512x640,2 clocks,470.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010411.jpg,640x480,1 bicycle,429.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010426.jpg,640x448,"5 persons, 1 handbag, 1 kite, 1 baseball glove",414.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010448.jpg,544x640,"2 persons, 1 umbrella, 1 sports ball",409.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010452.jpg,480x640,1 cow,456.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010479.jpg,384x640,"1 person, 1 surfboard",467.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010485.jpg,640x480,"1 person, 1 cup, 1 fork, 1 sandwich",453.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010494.jpg,448x640,"2 persons, 2 cars, 1 bus, 1 truck",600.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010500.jpg,544x640,6 sheeps,515.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010516.jpg,448x640,"1 person, 1 dog, 1 bottle",461.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010550.jpg,640x480,1 giraffe,439.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010551.jpg,480x640,"1 cat, 1 keyboard",449.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010573.jpg,640x448,"1 person, 1 tie",473.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010575.jpg,384x640,1 airplane,446.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010592.jpg,448x640,"8 persons, 1 bowl, 1 orange",406.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010616.jpg,640x448,1 airplane,505.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010617.jpg,448x640,"1 person, 1 surfboard",426.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010622.jpg,448x640,"6 persons, 1 bus, 3 traffic lights, 1 stop sign",449.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010623.jpg,480x640,1 train,496.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000010626.jpg,640x448,1 giraffe,480.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\bus.jpg,640x480,"4 persons, 1 bus",419.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\zidane.jpg,384x640,"2 persons, 2 ties",431.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000000139.jpg,448x640,"1 person, 1 bottle, 3 chairs, 2 potted plants, 3 dining tables, 2 tvs, 3 refrigerators, 1 clock, 4 vases",467.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000000285.jpg,640x608,1 bear,483.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000000632.jpg,512x640,"1 bottle, 1 chair, 2 potted plants, 1 bed, 6 books, 1 vase",526.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000000724.jpg,640x480,"1 truck, 1 stop sign",411.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000000776.jpg,640x448,2 teddy bears,412.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000000785.jpg,448x640,"1 person, 1 skis",456.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000001296.jpg,640x448,"4 persons, 2 cell phones",437.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000001353.jpg,640x480,"4 persons, 1 suitcase, 1 chair",502.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000001425.jpg,512x640,"1 bowl, 1 sandwich",491.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000001490.jpg,320x640,1 person,427.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000001503.jpg,480x640,"1 tv, 1 laptop, 2 mouses, 2 keyboards, 1 cell phone",449.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000001532.jpg,480x640,"7 cars, 2 trucks, 1 traffic light",524.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003009.jpg,480x640,"3 cups, 2 bowls, 1 sink",465.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003024.jpg,512x640,"1 person, 1 cup, 2 bowls, 1 chair, 1 dining table, 1 refrigerator",504.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003032.jpg,480x640,1 clock,454.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003036.jpg,640x640,"1 bottle, 1 cup, 1 bowl, 1 sandwich",458.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003038.jpg,640x448,"6 persons, 1 bench, 2 elephants, 1 backpack",430.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003057.jpg,640x576,1 person,459.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003058.jpg,480x640,"1 person, 1 tie, 1 cell phone",422.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003062.jpg,448x640,"3 bottles, 3 cups, 2 bowls, 1 microwave, 2 sinks",457.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003065.jpg,640x480,"2 persons, 4 giraffes",431.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003079.jpg,448x640,"6 persons, 2 snowboards",470.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003081.jpg,480x640,"1 person, 1 sports ball",428.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003083.jpg,640x640,1 dog,436.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003086.jpg,480x640,"1 person, 1 car, 1 parking meter, 1 skateboard",462.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003090.jpg,448x640,"5 persons, 1 airplane, 2 backpacks, 3 handbags",624.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003098.jpg,480x640,5 cars,504.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003104.jpg,448x640,"1 dog, 1 clock",506.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003111.jpg,448x640,"1 person, 1 boat, 1 kite",470.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003136.jpg,448x640,"1 person, 1 tennis racket",518.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003188.jpg,448x640,2 zebras,437.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003191.jpg,352x640,(no detections),519.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003208.jpg,448x640,"12 persons, 3 airplanes",487.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003229.jpg,640x480,"1 person, 1 umbrella",409.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003257.jpg,480x640,"1 cat, 1 tv, 1 keyboard",448.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003327.jpg,640x480,"2 persons, 1 book",428.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003359.jpg,640x448,"4 persons, 1 car, 1 stop sign, 1 umbrella",433.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003367.jpg,640x480,"2 chairs, 1 bed, 1 clock",444.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003376.jpg,480x640,"14 persons, 3 umbrellas, 5 kites, 8 chairs",451.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003384.jpg,640x480,"1 person, 1 kite",444.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003390.jpg,480x640,"3 bottles, 2 cups, 1 spoon, 1 tv, 2 laptops, 1 mouse, 2 keyboards, 2 cell phones, 1 book",473.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003406.jpg,480x640,4 traffic lights,450.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003407.jpg,640x480,"1 cup, 1 fork, 1 cake, 1 dining table",437.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003413.jpg,480x640,"1 bench, 2 cats",481.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003434.jpg,480x640,1 dog,454.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003440.jpg,640x448,"2 persons, 6 motorcycles",483.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003445.jpg,448x640,"4 persons, 2 cups, 2 chairs, 1 couch, 1 potted plant",451.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003452.jpg,448x640,"5 persons, 2 wine glasss, 2 cups, 2 chairs, 1 dining table, 3 remotes",458.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003469.jpg,448x640,"2 persons, 1 tv, 1 mouse, 2 remotes, 2 books",458.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003486.jpg,384x640,"2 persons, 2 kites",505.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003487.jpg,640x448,"2 cars, 1 motorcycle, 1 truck",425.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003492.jpg,480x640,"4 chairs, 1 couch, 1 bed",463.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003572.jpg,480x640,"1 sandwich, 3 pizzas, 1 dining table",404.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003581.jpg,480x640,"2 persons, 1 giraffe, 1 sports ball",444.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003618.jpg,448x640,"2 persons, 1 sports ball, 1 teddy bear",453.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003630.jpg,416x640,"1 bus, 1 truck",430.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003636.jpg,480x640,"12 donuts, 4 cakes, 1 dining table",457.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003648.jpg,448x640,1 boat,436.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003702.jpg,480x640,"20 persons, 4 benchs, 2 chairs, 1 dining table",492.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003720.jpg,640x448,"1 person, 1 umbrella, 1 handbag",433.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003748.jpg,480x640,"1 cup, 1 sink, 2 toothbrushs",506.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003750.jpg,448x640,"1 person, 1 dog, 7 chairs, 1 potted plant, 1 clock, 1 vase",413.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003759.jpg,448x640,1 bus,558.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003773.jpg,480x640,1 skateboard,431.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003780.jpg,480x640,1 vase,470.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003805.jpg,448x640,"1 bird, 2 zebras",567.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003853.jpg,640x480,3 cars,487.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003878.jpg,640x480,"1 person, 2 elephants, 1 banana",451.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003880.jpg,480x640,"1 person, 2 cars, 1 bus, 1 truck, 3 chairs",456.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003882.jpg,448x640,"1 person, 1 bench",449.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003884.jpg,448x640,1 train,431.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003887.jpg,448x640,(no detections),414.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003896.jpg,640x480,2 giraffes,350.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003900.jpg,448x640,"1 bench, 1 dog",456.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003901.jpg,448x640,"1 wine glass, 1 sandwich, 1 broccoli, 1 dining table",474.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003903.jpg,576x640,"5 persons, 1 frisbee, 1 skateboard",458.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003905.jpg,448x640,2 sheeps,440.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003907.jpg,448x640,"4 persons, 8 cars, 1 bus",470.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003923.jpg,480x640,2 trains,365.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003946.jpg,352x640,"7 persons, 3 baseball bats, 1 baseball glove",445.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003969.jpg,480x640,"1 bench, 1 teddy bear",485.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003975.jpg,448x640,"2 persons, 11 sheeps",520.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003989.jpg,416x640,"1 person, 1 bowl, 1 chair, 1 bed, 1 tv, 1 laptop",513.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000003990.jpg,640x448,"1 person, 1 surfboard",525.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004000.jpg,480x640,2 sinks,504.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004001.jpg,448x640,"12 persons, 1 frisbee, 3 surfboards",452.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004031.jpg,640x640,1 clock,615.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004035.jpg,640x448,"9 persons, 1 skis",440.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004036.jpg,480x640,"2 persons, 1 bed, 1 teddy bear",458.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004040.jpg,640x480,"1 tv, 1 laptop, 1 mouse",503.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004053.jpg,448x640,1 airplane,423.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004072.jpg,448x640,"6 persons, 2 cars, 1 frisbee",463.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004082.jpg,640x480,"1 donut, 20 cakes",467.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004113.jpg,448x640,"2 persons, 1 car, 1 traffic light",461.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004121.jpg,448x640,"1 train, 1 boat",458.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004126.jpg,640x480,1 toilet,434.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004127.jpg,448x640,1 clock,449.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004158.jpg,448x640,8 birds,524.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004163.jpg,640x480,1 cell phone,472.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004164.jpg,448x640,"4 persons, 1 sports ball, 1 baseball bat, 1 baseball glove",436.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004165.jpg,448x640,"1 person, 2 surfboards",442.9ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004177.jpg,640x640,"2 bottles, 4 cups, 3 spoons, 1 bowl, 2 cakes, 1 dining table, 1 tv, 1 microwave",323.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004183.jpg,640x448,1 train,515.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004200.jpg,640x480,"2 persons, 1 chair, 1 remote",416.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004235.jpg,448x640,"1 person, 2 mouses, 1 keyboard, 1 teddy bear",492.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004236.jpg,448x640,8 elephants,482.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004305.jpg,448x640,"6 persons, 1 cup, 2 bowls",489.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004311.jpg,480x640,"1 fork, 1 bowl, 4 bananas",473.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004335.jpg,640x448,"7 persons, 2 skateboards",592.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004336.jpg,448x640,"1 cat, 2 chairs, 1 bed, 2 books",431.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004348.jpg,640x640,"1 person, 1 bottle, 7 cups, 3 bowls",484.0ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004366.jpg,480x640,"1 cat, 1 chair, 1 potted plant, 1 tv, 12 books",435.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004398.jpg,448x640,"2 persons, 1 skateboard",450.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004411.jpg,448x640,2 airplanes,422.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004413.jpg,448x640,"1 person, 1 wine glass",389.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004422.jpg,480x640,"1 book, 1 clock",447.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004427.jpg,448x640,"1 truck, 6 cows",460.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004432.jpg,448x640,"1 person, 1 baseball bat",427.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004440.jpg,448x640,"1 person, 1 skis",555.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004446.jpg,512x640,"1 person, 1 wine glass, 1 bowl, 2 donuts, 1 dining table",453.4ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004454.jpg,448x640,"1 person, 1 teddy bear",402.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004499.jpg,544x640,"12 persons, 4 cars, 1 umbrella, 1 frisbee",409.5ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004505.jpg,448x640,"3 persons, 3 cars, 1 bus",436.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004506.jpg,608x640,1 bird,471.1ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004522.jpg,480x640,"1 cat, 2 bottles, 1 potted plant",466.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004536.jpg,448x640,1 airplane,558.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004547.jpg,640x480,2 benchs,413.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004593.jpg,576x640,"1 car, 9 toilets, 1 sink",489.8ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004599.jpg,640x448,"1 cup, 1 toilet, 1 sink",416.6ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004610.jpg,480x640,"1 person, 1 teddy bear",418.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004623.jpg,448x640,11 persons,417.3ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004638.jpg,480x640,"1 person, 1 bicycle, 2 skateboards",262.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004649.jpg,640x448,"1 knife, 1 pizza, 1 scissors",554.7ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004677.jpg,640x448,"2 persons, 1 skis, 1 kite",486.2ms
C:\Users\amardeep\Desktop\CODE\yolov5\data\images\000000004679.jpg,448x640,(no detections),457.4ms
